student_id,Gender,english,maths,science,history,Geography,average
Stud5087,M,86,53,95,50,47,66.2
Stud5088,F,83,65,62,53,48,62.2
Stud5089,M,60,40,36,77,97,62.0
Stud5090,M,71,83,51,64,86,71.0
Stud5091,M,93,47,72,60,90,72.4
Stud5092,F,99,41,61,48,45,58.8
Stud5093,M,51,89,72,37,76,65.0
Stud5094,M,37,67,65,95,62,65.2
Stud5095,F,41,82,91,51,54,63.8
Stud5096,F,97,41,66,74,88,73.2
Stud5097,F,95,92,36,91,80,78.8
Stud5098,F,59,82,62,97,46,69.2
Stud5099,M,81,94,66,99,83,84.6
Stud5100,M,75,56,92,73,42,67.6
Stud5101,M,61,99,82,41,62,69.0
Stud5102,F,53,66,49,47,36,50.2
Stud5103,M,93,74,70,71,84,78.4
Stud5104,F,94,80,70,52,99,79.0
Stud5105,F,78,77,57,95,66,74.6
Stud5106,F,89,90,38,56,91,72.8
Stud5107,M,70,71,47,44,46,55.6
Stud5108,M,67,48,45,82,41,56.6
Stud5109,F,85,36,49,44,82,59.2
Stud5110,M,91,54,35,56,96,66.4
Stud5111,F,94,51,83,53,63,68.8
Stud5112,M,81,91,41,58,50,64.2
Stud5113,M,61,68,70,38,79,63.2
Stud5114,F,90,98,96,68,97,89.8
Stud5115,F,61,82,97,89,38,73.4
Stud5116,F,56,58,98,83,70,73.0
Stud5117,F,43,86,38,55,91,62.6
Stud5118,M,76,92,70,59,95,78.4
Stud5119,F,91,87,70,78,80,81.2
Stud5120,M,70,71,40,37,95,62.6
Stud5121,M,64,86,93,38,41,64.4
Stud5122,F,49,76,68,53,42,57.6
Stud5123,F,92,47,99,63,79,76.0
Stud5124,M,99,79,58,76,94,81.2
Stud5125,M,39,87,50,40,78,58.8
Stud5126,M,69,63,45,92,47,63.2
Stud5127,F,86,77,91,55,64,74.6
Stud5128,F,55,80,77,71,91,74.8
Stud5129,F,92,98,63,71,88,82.4
Stud5130,F,70,46,47,94,81,67.6
Stud5131,F,76,86,67,73,71,74.6
Stud5132,F,83,35,38,88,77,64.2
Stud5133,M,83,97,85,40,55,72.0
Stud5134,M,73,95,57,71,93,77.8
Stud5135,F,78,59,51,61,82,66.2
Stud5136,M,58,61,78,85,45,65.4
Stud5137,M,47,80,99,45,90,72.2
Stud5138,M,60,82,88,64,58,70.4
Stud5139,F,99,36,80,66,57,67.6
Stud5140,F,86,50,85,84,76,76.2
Stud5141,M,81,37,42,95,44,59.8
Stud5142,F,95,69,85,42,39,66.0
Stud5143,F,49,35,88,83,61,63.2
Stud5144,F,50,70,83,91,45,67.8
Stud5145,F,99,70,43,42,45,59.8
Stud5146,F,93,84,65,80,54,75.2
Stud5147,F,72,39,79,91,95,75.2
Stud5148,F,70,51,83,35,55,58.8
Stud5149,M,56,87,69,72,49,66.6
Stud5150,F,70,83,84,88,38,72.6
Stud5151,M,64,60,46,75,42,57.4
Stud5152,F,86,89,76,62,69,76.4
Stud5153,M,56,99,90,70,94,81.8
Stud5154,F,35,79,49,75,55,58.6
Stud5155,F,55,75,57,73,99,71.8
Stud5156,M,94,84,86,71,48,76.6
Stud5157,F,88,57,90,62,40,67.4
Stud5158,F,41,99,47,79,36,60.4
Stud5159,M,70,61,62,84,92,73.8
Stud5160,F,65,52,46,95,41,59.8
Stud5161,M,69,53,88,83,55,69.6
Stud5162,F,50,76,41,43,51,52.2
Stud5163,M,81,69,50,77,58,67.0
Stud5164,F,56,61,82,40,52,58.2
Stud5165,F,61,70,50,36,38,51.0
Stud5166,F,56,61,58,95,55,65.0
Stud5167,M,88,59,50,38,62,59.4
Stud5168,F,51,36,97,40,46,54.0
Stud5169,F,51,37,89,74,46,59.4
Stud5170,M,71,53,66,79,67,67.2
Stud5171,F,86,36,59,52,95,65.6
Stud5172,M,57,78,49,51,48,56.6
Stud5173,F,83,79,84,56,97,79.8
Stud5174,F,58,73,53,65,71,64.0
Stud5175,M,92,53,44,38,65,58.4
Stud5176,M,42,97,53,66,47,61.0
Stud5177,M,36,38,95,79,65,62.6
Stud5178,F,57,83,62,42,85,65.8
Stud5179,M,75,57,48,36,85,60.2
Stud5180,M,41,64,93,96,58,70.4
Stud5181,M,37,58,41,40,81,51.4
Stud5182,M,51,76,88,95,49,71.8
Stud5183,M,78,74,72,41,60,65.0
Stud5184,F,83,98,97,82,85,89.0
Stud5185,F,65,40,82,48,86,64.2
Stud5186,F,91,71,94,53,85,78.8
Stud5187,M,47,86,90,74,64,72.2
Stud5188,M,64,87,67,86,74,75.6
Stud5189,M,71,74,87,88,64,76.8
Stud5190,M,57,65,52,55,77,61.2
Stud5191,M,70,99,66,38,40,62.6
Stud5192,F,59,97,96,44,39,67.0
Stud5193,F,63,57,93,80,62,71.0
Stud5194,M,44,43,67,46,99,59.8
Stud5195,F,65,42,88,99,77,74.2
Stud5196,M,46,67,98,69,90,74.0
Stud5197,M,72,64,40,70,47,58.6
Stud5198,M,64,88,91,55,56,70.8
Stud5199,F,48,49,72,68,47,56.8
Stud5200,M,64,40,69,49,52,54.8
Stud5201,M,62,53,36,51,56,51.6
Stud5202,M,91,36,41,73,92,66.6
Stud5203,M,45,97,87,93,79,80.2
Stud5204,F,56,39,37,57,94,56.6
Stud5205,F,64,36,42,67,96,61.0
Stud5206,F,51,82,73,83,59,69.6
Stud5207,M,39,81,92,70,75,71.4
Stud5208,F,78,52,81,60,56,65.4
Stud5209,F,52,89,90,56,68,71.0
Stud5210,F,81,38,91,59,45,62.8
Stud5211,F,67,74,50,44,94,65.8
Stud5212,M,67,93,45,55,42,60.4
Stud5213,M,46,38,92,83,68,65.4
Stud5214,F,57,53,90,46,93,67.8
Stud5215,M,52,83,82,67,69,70.6
Stud5216,M,62,38,75,79,68,64.4
Stud5217,F,43,72,63,41,85,60.8
Stud5218,M,96,50,72,55,93,73.2
Stud5219,F,36,76,57,50,65,56.8
Stud5220,M,84,74,89,40,45,66.4
Stud5221,F,59,40,84,98,49,66.0
Stud5222,M,67,79,39,57,95,67.4
Stud5223,F,45,35,36,65,87,53.6
Stud5224,F,70,55,99,84,83,78.2
Stud5225,F,80,35,70,56,78,63.8
Stud5226,F,44,37,46,52,97,55.2
Stud5227,F,37,62,43,59,98,59.8
Stud5228,F,94,54,35,79,65,65.4
Stud5229,F,95,65,92,45,57,70.8
Stud5230,M,57,44,70,60,59,58.0
Stud5231,F,38,50,48,92,54,56.4
Stud5232,F,63,83,71,86,88,78.2
Stud5233,M,76,95,77,56,54,71.6
Stud5234,F,95,49,59,83,94,76.0
Stud5235,M,67,78,66,45,52,61.6
Stud5236,M,50,58,63,42,40,50.6
Stud5237,F,70,63,88,89,77,77.4
Stud5238,M,42,79,37,65,88,62.2
Stud5239,F,57,62,56,54,66,59.0
Stud5240,F,75,62,91,38,57,64.6
Stud5241,F,47,74,69,64,86,68.0
Stud5242,F,56,77,88,74,38,66.6
Stud5243,F,72,73,83,46,38,62.4
Stud5244,M,86,40,35,93,54,61.6
Stud5245,F,39,70,85,92,59,69.0
Stud5246,M,39,47,36,77,95,58.8
Stud5247,F,76,70,97,36,57,67.2
Stud5248,M,44,50,85,62,80,64.2
Stud5249,M,53,76,85,84,80,75.6
Stud5250,F,84,64,49,35,98,66.0
Stud5251,M,53,51,94,50,37,57.0
Stud5252,F,72,67,99,63,58,71.8
Stud5253,F,99,35,37,49,50,54.0
Stud5254,M,54,77,96,37,35,59.8
Stud5255,F,37,54,83,48,74,59.2
Stud5256,F,75,67,61,74,46,64.6
Stud5257,M,84,94,69,37,89,74.6
Stud5258,F,48,41,51,42,52,46.8
Stud5259,F,45,65,53,39,67,53.8
Stud5260,F,48,90,84,45,94,72.2
Stud5261,F,65,86,38,48,90,65.4
Stud5262,F,89,87,71,66,42,71.0
Stud5263,M,77,55,90,63,39,64.8
Stud5264,M,47,95,66,59,68,67.0
Stud5265,F,98,52,44,80,90,72.8
Stud5266,F,48,50,41,60,45,48.8
Stud5267,M,76,48,68,92,59,68.6
Stud5268,M,62,42,84,80,72,68.0
Stud5269,M,49,70,85,88,65,71.4
Stud5270,F,77,76,59,35,38,57.0
Stud5271,M,75,96,66,91,57,77.0
Stud5272,M,65,73,94,56,92,76.0
Stud5273,M,78,62,45,51,60,59.2
Stud5274,M,84,80,96,76,52,77.6
Stud5275,F,63,69,76,85,80,74.6
Stud5276,M,39,56,72,97,41,61.0
Stud5277,F,38,92,81,45,54,62.0
Stud5278,M,46,95,97,55,38,66.2
Stud5279,F,54,53,62,75,84,65.6
Stud5280,F,73,49,67,87,39,63.0
Stud5281,F,94,65,68,42,95,72.8
Stud5282,F,38,82,99,79,97,79.0
Stud5283,M,62,51,63,71,92,67.8
Stud5284,M,52,78,36,87,68,64.2
Stud5285,M,61,72,94,87,77,78.2
Stud5286,M,47,97,81,89,86,80.0
Stud5287,M,81,79,97,61,73,78.2
Stud5288,F,65,62,76,91,48,68.4
Stud5289,M,82,92,65,45,77,72.2
Stud5290,M,60,49,36,88,48,56.2
Stud5291,F,90,45,93,96,68,78.4
Stud5292,F,93,89,82,63,86,82.6
Stud5293,M,85,59,49,86,58,67.4
Stud5294,F,35,40,63,79,77,58.8
Stud5295,F,42,48,56,54,97,59.4
Stud5296,M,81,82,44,72,45,64.8
Stud5297,M,38,59,57,47,82,56.6
Stud5298,F,55,90,97,65,37,68.8
Stud5299,F,70,76,96,86,92,84.0
Stud5300,M,64,87,71,39,82,68.6
Stud5301,M,76,56,81,71,57,68.2
Stud5302,F,89,94,69,46,62,72.0
Stud5303,M,56,80,92,77,58,72.6
Stud5304,F,90,72,85,35,74,71.2
Stud5305,F,56,79,93,44,68,68.0
Stud5306,F,85,88,58,84,56,74.2
Stud5307,M,57,40,66,97,50,62.0
Stud5308,M,75,67,39,89,71,68.2
Stud5309,M,81,85,60,92,84,80.4
Stud5310,F,78,53,47,87,80,69.0
Stud5311,F,94,62,53,99,41,69.8
Stud5312,M,59,80,83,99,51,74.4
Stud5313,F,47,80,59,78,75,67.8
Stud5314,F,74,45,88,50,62,63.8
Stud5315,M,82,80,44,86,78,74.0
Stud5316,M,69,56,70,77,38,62.0
Stud5317,M,97,73,80,93,69,82.4
Stud5318,M,65,55,95,53,60,65.6
Stud5319,F,36,47,37,54,85,51.8
Stud5320,M,96,51,38,73,60,63.6
Stud5321,M,37,92,77,72,99,75.4
Stud5322,M,78,74,46,41,35,54.8
Stud5323,M,40,39,72,64,69,56.8
Stud5324,F,53,49,64,60,90,63.2
Stud5325,F,79,42,88,99,89,79.4
Stud5326,F,89,91,93,79,78,86.0
Stud5327,F,65,62,75,60,88,70.0
Stud5328,F,40,62,71,35,69,55.4
Stud5329,M,74,50,72,79,62,67.4
Stud5330,M,41,63,80,35,43,52.4
Stud5331,M,45,62,35,44,84,54.0
Stud5332,F,82,53,48,94,46,64.6
Stud5333,F,73,84,71,80,59,73.4
Stud5334,M,49,38,73,47,95,60.4
Stud5335,F,77,55,60,52,46,58.0
Stud5336,F,54,48,81,37,99,63.8
Stud5337,M,46,80,37,85,38,57.2
Stud5338,M,84,38,99,82,70,74.6
Stud5339,M,38,80,96,71,90,75.0
Stud5340,F,89,44,82,55,93,72.6
Stud5341,M,51,69,41,98,84,68.6
Stud5342,F,87,64,92,70,78,78.2
Stud5343,M,74,70,84,80,89,79.4
Stud5344,M,95,57,55,62,61,66.0
Stud5345,F,40,60,50,38,74,52.4
Stud5346,M,96,37,64,54,36,57.4
Stud5347,M,91,46,99,98,54,77.6
Stud5348,M,73,48,46,36,38,48.2
Stud5349,M,80,55,89,94,68,77.2
Stud5350,F,93,75,47,92,82,77.8
Stud5351,F,71,54,65,98,78,73.2
Stud5352,M,42,52,87,59,56,59.2
Stud5353,F,85,42,38,74,53,58.4
Stud5354,M,53,92,60,59,56,64.0
Stud5355,F,82,50,83,89,41,69.0
Stud5356,M,70,60,42,43,77,58.4
Stud5357,M,64,73,70,85,45,67.4
Stud5358,F,45,98,41,88,81,70.6
Stud5359,F,41,92,63,82,71,69.8
Stud5360,M,63,94,88,69,47,72.2
Stud5361,F,81,42,83,37,72,63.0
Stud5362,M,62,92,37,87,91,73.8
Stud5363,M,66,60,72,36,79,62.6
Stud5364,F,73,83,54,46,99,71.0
Stud5365,M,75,60,82,99,38,70.8
Stud5366,M,69,56,58,92,98,74.6
Stud5367,F,70,63,45,54,60,58.4
Stud5368,F,65,99,35,81,56,67.2
Stud5369,F,47,84,41,93,66,66.2
Stud5370,M,67,82,40,92,36,63.4
Stud5371,F,59,72,49,75,70,65.0
Stud5372,F,64,35,76,81,70,65.2
Stud5373,F,36,95,92,55,71,69.8
Stud5374,F,56,68,52,98,66,68.0
Stud5375,F,37,57,97,45,85,64.2
Stud5376,M,61,51,68,63,96,67.8
Stud5377,F,82,73,95,53,42,69.0
Stud5378,F,82,90,46,56,88,72.4
Stud5379,M,82,56,48,45,83,62.8
Stud5380,F,63,51,64,54,50,56.4
Stud5381,M,67,78,69,35,63,62.4
Stud5382,F,58,50,60,52,46,53.2
Stud5383,F,58,39,61,83,47,57.6
Stud5384,F,82,83,85,62,51,72.6
Stud5385,F,67,77,56,45,53,59.6
Stud5386,F,48,77,61,94,91,74.2
Stud5387,M,84,81,83,52,39,67.8
Stud5388,F,37,67,85,90,84,72.6
Stud5389,M,37,96,97,88,91,81.8
Stud5390,M,59,62,49,71,68,61.8
Stud5391,F,86,55,90,62,52,69.0
Stud5392,F,87,40,46,93,36,60.4
Stud5393,F,73,47,45,70,78,62.6
Stud5394,F,72,96,35,80,63,69.2
Stud5395,F,50,62,93,81,70,71.2
Stud5396,M,68,98,40,36,66,61.6
Stud5397,M,57,67,65,80,56,65.0
Stud5398,M,50,93,98,84,88,82.6
Stud5399,M,35,93,87,45,73,66.6
Stud5400,F,76,36,39,84,55,58.0
Stud5401,M,42,80,81,51,65,63.8
Stud5402,M,40,77,63,54,80,62.8
Stud5403,F,43,60,99,87,83,74.4
Stud5404,F,68,82,51,72,46,63.8
Stud5405,M,56,81,65,38,40,56.0
Stud5406,F,72,94,93,41,43,68.6
Stud5407,M,89,63,40,57,84,66.6
Stud5408,F,50,89,57,70,98,72.8
Stud5409,M,58,76,37,66,73,62.0
Stud5410,F,42,53,39,38,62,46.8
Stud5411,F,93,70,63,51,37,62.8
Stud5412,F,74,57,37,40,69,55.4
Stud5413,F,78,41,67,57,79,64.4
Stud5414,F,46,79,60,57,91,66.6
Stud5415,F,96,57,89,90,72,80.8
Stud5416,M,95,66,57,82,41,68.2
Stud5417,F,69,43,58,47,68,57.0
Stud5418,M,55,91,64,38,74,64.4
Stud5419,F,76,70,48,81,56,66.2
Stud5420,F,61,81,76,88,53,71.8
Stud5421,M,80,60,48,37,88,62.6
Stud5422,M,89,99,46,53,93,76.0
Stud5423,F,91,48,58,39,78,62.8
Stud5424,F,44,47,46,45,93,55.0
Stud5425,M,79,92,90,42,57,72.0
Stud5426,M,49,54,88,90,36,63.4
Stud5427,F,41,63,92,48,37,56.2
Stud5428,M,56,79,43,55,41,54.8
Stud5429,M,50,93,85,60,67,71.0
Stud5430,M,94,43,41,65,70,62.6
Stud5431,M,46,77,80,66,79,69.6
Stud5432,M,80,78,52,92,82,76.8
Stud5433,M,67,54,53,43,59,55.2
Stud5434,M,99,44,53,56,66,63.6
Stud5435,F,54,86,43,75,80,67.6
Stud5436,F,54,58,84,64,70,66.0
Stud5437,M,87,81,38,71,98,75.0
Stud5438,M,38,85,69,44,76,62.4
Stud5439,M,49,47,80,78,38,58.4
Stud5440,M,65,41,68,60,83,63.4
Stud5441,M,61,81,54,53,55,60.8
Stud5442,F,98,53,45,85,44,65.0
Stud5443,M,73,35,53,63,58,56.4
Stud5444,F,57,63,98,82,70,74.0
Stud5445,M,58,43,75,51,78,61.0
Stud5446,M,44,46,77,54,61,56.4
Stud5447,M,57,97,74,69,44,68.2
Stud5448,M,69,98,84,50,42,68.6
Stud5449,F,89,59,79,55,42,64.8
Stud5450,F,77,93,42,37,65,62.8
Stud5451,M,56,86,97,61,44,68.8
Stud5452,M,98,37,57,65,97,70.8
Stud5453,F,38,84,99,74,67,72.4
Stud5454,M,82,59,46,54,40,56.2
Stud5455,F,78,77,45,84,68,70.4
Stud5456,F,75,51,39,69,58,58.4
Stud5457,F,50,62,43,96,48,59.8
Stud5458,M,91,86,99,84,55,83.0
Stud5459,M,90,43,65,57,89,68.8
Stud5460,F,77,71,37,75,36,59.2
Stud5461,M,60,82,71,36,97,69.2
Stud5462,M,82,63,66,43,92,69.2
Stud5463,M,78,84,60,44,57,64.6
Stud5464,F,98,55,91,86,76,81.2
Stud5465,F,61,85,54,50,99,69.8
Stud5466,M,85,80,55,91,61,74.4
Stud5467,F,63,37,90,65,70,65.0
Stud5468,M,50,76,93,81,40,68.0
Stud5469,M,90,75,39,45,44,58.6
Stud5470,F,99,39,83,81,43,69.0
Stud5471,M,81,51,79,77,87,75.0
Stud5472,F,69,45,36,81,48,55.8
Stud5473,M,88,44,94,85,42,70.6
Stud5474,M,78,43,79,41,47,57.6
Stud5475,F,83,71,55,87,44,68.0
Stud5476,M,57,75,70,93,96,78.2
Stud5477,M,51,62,44,59,88,60.8
Stud5478,M,50,95,75,59,48,65.4
Stud5479,M,96,52,38,51,93,66.0
Stud5480,F,74,62,79,39,43,59.4
Stud5481,F,71,77,82,85,63,75.6
Stud5482,F,35,63,71,38,95,60.4
Stud5483,M,96,56,66,53,85,71.2
Stud5484,M,91,66,90,49,77,74.6
Stud5485,F,39,38,91,48,65,56.2
Stud5486,M,96,47,61,69,95,73.6
Stud5487,F,73,88,63,87,38,69.8
Stud5488,M,78,73,46,47,51,59.0
Stud5489,F,67,56,80,57,93,70.6
Stud5490,F,74,58,98,39,67,67.2
Stud5491,F,41,36,54,51,82,52.8
Stud5492,F,39,80,95,47,85,69.2
Stud5493,M,45,82,35,79,57,59.6
Stud5494,F,65,69,49,81,42,61.2
Stud5495,M,71,37,96,42,49,59.0
Stud5496,M,55,89,94,48,61,69.4
Stud5497,M,88,89,92,83,35,77.4
Stud5498,F,41,47,76,43,51,51.6
Stud5499,F,47,88,63,62,77,67.4
Stud5500,F,97,66,73,87,83,81.2
Stud5501,M,69,93,86,79,50,75.4
Stud5502,F,71,93,44,45,72,65.0
Stud5503,F,77,82,52,74,44,65.8
Stud5504,F,68,50,80,38,69,61.0
Stud5505,F,97,93,41,43,99,74.6
Stud5506,M,85,37,56,51,57,57.2
Stud5507,F,42,82,62,61,47,58.8
Stud5508,F,38,49,35,39,36,39.4
Stud5509,F,85,92,74,59,80,78.0
Stud5510,M,73,46,63,39,69,58.0
Stud5511,M,77,43,51,60,90,64.2
Stud5512,M,90,47,76,42,99,70.8
Stud5513,F,90,37,45,99,54,65.0
Stud5514,F,80,37,84,55,95,70.2
Stud5515,F,94,86,55,52,61,69.6
Stud5516,M,51,77,47,72,52,59.8
Stud5517,F,82,69,47,90,88,75.2
Stud5518,F,68,62,90,35,75,66.0
Stud5519,F,37,48,47,76,54,52.4
Stud5520,F,53,80,93,79,54,71.8
Stud5521,M,65,90,36,76,69,67.2
Stud5522,F,47,73,83,50,94,69.4
Stud5523,F,84,53,80,66,63,69.2
Stud5524,M,50,83,66,96,93,77.6
Stud5525,F,56,99,38,75,37,61.0
Stud5526,M,78,64,66,87,99,78.8
Stud5527,F,38,83,87,66,78,70.4
Stud5528,M,82,41,99,90,69,76.2
Stud5529,F,67,97,85,77,63,77.8
Stud5530,F,81,52,89,97,56,75.0
Stud5531,F,84,93,86,90,92,89.0
Stud5532,F,47,68,61,81,74,66.2
Stud5533,M,69,73,86,88,60,75.2
Stud5534,F,54,37,53,85,81,62.0
Stud5535,F,61,37,70,44,54,53.2
Stud5536,F,75,39,83,60,47,60.8
Stud5537,F,63,46,81,83,79,70.4
Stud5538,F,76,85,60,77,79,75.4
Stud5539,M,72,93,94,42,37,67.6
Stud5540,M,55,66,94,38,52,61.0
Stud5541,M,74,77,43,92,58,68.8
Stud5542,F,39,55,86,61,35,55.2
Stud5543,M,94,36,79,46,70,65.0
Stud5544,F,58,43,55,82,88,65.2
Stud5545,M,59,73,90,98,61,76.2
Stud5546,M,35,68,37,96,55,58.2
Stud5547,M,99,98,61,79,89,85.2
Stud5548,M,44,89,38,40,61,54.4
Stud5549,M,85,91,57,47,39,63.8
Stud5550,M,78,82,73,49,35,63.4
Stud5551,F,89,94,90,42,98,82.6
Stud5552,M,49,92,72,46,36,59.0
Stud5553,F,81,82,40,46,38,57.4
Stud5554,M,38,66,60,80,86,66.0
Stud5555,F,97,66,43,84,48,67.6
Stud5556,F,63,41,36,85,48,54.6
Stud5557,F,71,84,56,47,49,61.4
Stud5558,F,96,71,79,49,72,73.4
Stud5559,M,55,54,77,89,66,68.2
Stud5560,F,48,65,81,56,37,57.4
Stud5561,F,54,52,57,41,48,50.4
Stud5562,M,98,83,82,57,42,72.4
Stud5563,M,48,75,45,65,52,57.0
Stud5564,F,70,50,56,75,43,58.8
Stud5565,M,74,52,86,47,61,64.0
Stud5566,M,56,96,75,97,45,73.8
Stud5567,M,59,68,71,95,90,76.6
Stud5568,M,57,83,61,90,54,69.0
Stud5569,M,91,94,53,90,88,83.2
Stud5570,F,40,72,70,35,55,54.4
Stud5571,M,54,60,37,39,64,50.8
Stud5572,F,59,37,53,93,58,60.0
Stud5573,M,81,76,96,73,61,77.4
Stud5574,F,75,58,39,65,89,65.2
Stud5575,M,55,76,62,48,73,62.8
Stud5576,F,46,39,53,84,98,64.0
Stud5577,M,81,68,67,90,74,76.0
Stud5578,F,79,39,65,96,57,67.2
Stud5579,F,75,76,36,77,50,62.8
Stud5580,M,93,53,38,99,63,69.2
Stud5581,M,56,42,85,97,76,71.2
Stud5582,M,56,48,41,59,47,50.2
Stud5583,M,63,98,56,48,67,66.4
Stud5584,M,68,38,53,72,47,55.6
Stud5585,F,74,92,90,57,76,77.8
Stud5586,M,49,68,71,79,65,66.4
Stud5587,M,43,40,94,83,56,63.2
Stud5588,M,56,78,53,75,85,69.4
Stud5589,F,88,75,59,73,51,69.2
Stud5590,M,92,98,65,37,36,65.6
Stud5591,M,61,82,97,55,87,76.4
Stud5592,M,79,91,58,82,71,76.2
Stud5593,F,42,75,57,53,86,62.6
Stud5594,F,88,68,54,84,56,70.0
Stud5595,M,97,57,43,48,45,58.0
Stud5596,M,68,88,82,54,95,77.4
Stud5597,M,57,43,91,39,88,63.6
Stud5598,M,81,52,45,86,69,66.6
Stud5599,F,89,61,67,43,78,67.6
Stud5600,M,55,37,99,59,86,67.2
Stud5601,M,56,81,72,82,79,74.0
Stud5602,M,67,97,63,52,36,63.0
Stud5603,M,52,37,45,89,48,54.2
Stud5604,F,98,97,53,58,88,78.8
Stud5605,F,35,71,94,61,52,62.6
Stud5606,F,44,43,76,91,75,65.8
Stud5607,M,73,84,64,56,57,66.8
Stud5608,M,71,85,62,75,78,74.2
Stud5609,M,40,89,55,39,59,56.4
Stud5610,F,53,97,64,43,69,65.2
Stud5611,M,43,54,58,83,74,62.4
Stud5612,M,77,97,98,79,53,80.8
Stud5613,F,96,95,89,91,66,87.4
Stud5614,M,73,64,48,74,86,69.0
Stud5615,M,65,63,89,42,92,70.2
Stud5616,M,69,78,87,76,68,75.6
Stud5617,M,80,88,89,92,93,88.4
Stud5618,M,64,40,89,93,62,69.6
Stud5619,M,77,96,67,57,79,75.2
Stud5620,F,90,69,74,37,89,71.8
Stud5621,F,91,76,73,59,89,77.6
Stud5622,M,44,94,86,98,58,76.0
Stud5623,M,39,58,47,59,35,47.6
Stud5624,M,97,58,83,77,65,76.0
Stud5625,M,90,92,39,80,45,69.2
Stud5626,F,94,38,60,84,52,65.6
Stud5627,M,53,64,95,35,68,63.0
Stud5628,M,98,56,54,43,72,64.6
Stud5629,M,56,93,87,58,51,69.0
Stud5630,M,39,67,86,52,62,61.2
Stud5631,M,40,82,88,62,79,70.2
Stud5632,M,85,89,42,91,93,80.0
Stud5633,F,45,61,90,50,71,63.4
Stud5634,M,46,48,87,49,52,56.4
Stud5635,F,35,48,66,94,49,58.4
Stud5636,F,99,92,58,55,41,69.0
Stud5637,M,81,54,53,70,42,60.0
Stud5638,F,50,82,73,89,86,76.0
Stud5639,M,68,83,51,98,37,67.4
Stud5640,F,89,83,82,37,58,69.8
Stud5641,M,35,76,65,81,96,70.6
Stud5642,F,82,56,57,81,49,65.0
Stud5643,F,40,54,65,46,83,57.6
Stud5644,F,78,89,37,41,58,60.6
Stud5645,F,66,80,70,74,89,75.8
Stud5646,F,55,88,77,93,37,70.0
Stud5647,F,46,83,67,39,98,66.6
Stud5648,F,89,77,82,73,78,79.8
Stud5649,F,74,70,65,35,83,65.4
Stud5650,F,43,68,73,45,49,55.6
Stud5651,M,90,40,36,58,62,57.2
Stud5652,F,51,73,66,44,95,65.8
Stud5653,F,66,44,53,35,57,51.0
Stud5654,M,37,38,77,97,88,67.4
Stud5655,F,64,43,61,72,87,65.4
Stud5656,F,55,54,44,74,57,56.8
Stud5657,F,75,68,54,82,63,68.4
Stud5658,F,38,95,46,99,37,63.0
Stud5659,M,78,50,59,76,52,63.0
Stud5660,M,92,77,80,73,86,81.6
Stud5661,F,74,64,70,96,85,77.8
Stud5662,F,76,92,44,59,82,70.6
Stud5663,F,44,82,96,42,67,66.2
Stud5664,F,41,74,49,87,73,64.8
Stud5665,M,94,77,90,99,63,84.6
Stud5666,M,85,95,42,54,88,72.8
Stud5667,F,75,44,36,65,72,58.4
Stud5668,M,77,82,76,72,39,69.2
Stud5669,F,52,41,65,75,53,57.2
Stud5670,F,63,44,92,67,46,62.4
Stud5671,F,50,55,80,99,73,71.4
Stud5672,M,50,86,60,88,40,64.8
Stud5673,F,89,86,84,50,63,74.4
Stud5674,F,46,47,45,83,81,60.4
Stud5675,F,99,85,43,97,98,84.4
Stud5676,M,63,91,64,97,88,80.6
Stud5677,M,90,36,64,95,59,68.8
Stud5678,F,43,79,39,64,40,53.0
Stud5679,M,35,94,48,91,83,70.2
Stud5680,M,99,82,87,53,35,71.2
Stud5681,M,81,65,74,47,61,65.6
Stud5682,M,55,89,41,64,36,57.0
Stud5683,M,63,73,87,35,80,67.6
Stud5684,F,67,70,42,86,59,64.8
Stud5685,F,74,72,64,65,88,72.6
Stud5686,M,50,66,99,45,46,61.2
Stud5687,F,92,95,97,91,51,85.2
Stud5688,M,75,46,72,73,63,65.8
Stud5689,M,58,69,37,71,70,61.0
Stud5690,F,73,94,60,84,36,69.4
Stud5691,F,89,47,86,63,71,71.2
Stud5692,F,82,75,54,94,57,72.4
Stud5693,M,79,70,76,62,67,70.8
Stud5694,M,69,52,88,82,96,77.4
Stud5695,M,72,81,80,55,78,73.2
Stud5696,F,47,58,88,35,50,55.6
Stud5697,M,60,71,65,96,44,67.2
Stud5698,F,52,45,80,41,99,63.4
Stud5699,M,96,41,42,50,39,53.6
Stud5700,F,76,71,73,53,38,62.2
Stud5701,M,47,91,69,42,80,65.8
Stud5702,M,73,64,74,36,46,58.6
Stud5703,M,58,72,63,46,67,61.2
Stud5704,F,48,91,87,39,82,69.4
Stud5705,M,76,83,92,67,68,77.2
Stud5706,M,50,57,46,71,98,64.4
Stud5707,M,46,56,66,83,72,64.6
Stud5708,M,89,76,46,93,78,76.4
Stud5709,M,36,62,44,59,66,53.4
Stud5710,M,36,44,40,90,92,60.4
Stud5711,F,57,53,60,85,40,59.0
Stud5712,M,83,92,96,63,60,78.8
Stud5713,M,42,36,67,51,65,52.2
Stud5714,F,50,70,48,44,47,51.8
Stud5715,F,73,53,51,66,82,65.0
Stud5716,M,92,91,70,82,59,78.8
Stud5717,M,42,96,54,57,35,56.8
Stud5718,F,84,63,40,62,67,63.2
Stud5719,M,93,66,41,49,80,65.8
Stud5720,F,70,46,97,74,54,68.2
Stud5721,F,91,60,87,97,66,80.2
